Replicate,Receptor ,Compound ,0,1.00E-12,1.00E-11,1.00E-10,1.00E-09,1.00E-08,1.00E-07,1.00E-06,1.00E-05,0.0001,0.001
2,R153,5HT,1633.181891,,2120.732317,1177.047218,1478.48135,1638.827794,1175.897904,4018.645014,16835.61268,21610.67496,17532.43523
3,R153,2-PEA,2218.757776,,2103.539615,3459.814768,3404.005109,13984.71694,19776.84496,22079.21725,22637.03061,22610.07906,23038.75407
4,R153,2-PEA,3239.839251,,3796.984835,4530.730567,3351.195657,13254.59627,19184.70286,20009.40261,22591.71504,23711.4045,22069.7991
3,R153,TA,2146.069869,,2668.77272,2135.871116,5223.870931,1744.09613,3200.897686,8346.300354,11426.29095,9028.551257,9931.67878
4,R153,TA,2969.942656,,1744.53442,4263.670011,3457.792307,3202.253893,3467.944111,7172.236693,9503.414122,8642.050978,9576.249575
3,R153,5HT,2558.420494,,2171.238688,1052.573656,1515.646208,1903.79766,3770.622878,12682.87622,20670.96877,24293.95775,9613.122166
4,R153,5HT,2987.655227,,2153.40383,1569.181274,1247.933022,2081.851793,3396.254914,15622.65859,21810.68082,27895.89531,18014.87556
3,R153,TPA,2610.701759,,2100.020472,1640.992088,873.5558088,1175.019927,4603.933985,20975.85177,24959.67895,26189.46662,25084.51921
4,R153,TPA,2396.997318,,1779.521054,1266.561675,1319.081876,1512.942212,4535.082038,20839.9191,20014.42583,26589.29364,22916.26372
5,R153,5HT,643.9315932,803.625124,695.601594,705.4779276,784.487434,679.6057232,696.5652024,1604.224152,3780.875117,4956.280818,6602.526661
6,R153,5HT,705.6153008,937.3254272,730.8610884,758.5370196,757.3364492,947.4625516,705.9334824,1487.540473,4335.838407,4722.811753,7761.085104
7,R153,5HT,1055.213944,823.278246,919.9923948,687.3770968,820.7289792,724.8142576,615.796488,1766.470922,2927.854928,4341.589605,6943.668866
5,R153,2-PEA,5173.711305,3573.017788,4062.440269,6422.476751,6394.63492,52313.09252,106770.7228,125736.2247,121421.7702,133388.0717,120996.0937
6,R153,2-PEA,6138.931507,3537.518663,3085.530675,4588.996792,7130.95816,73801.43738,103993.0867,112166.7841,115272.1164,112663.332,124322.2161
7,R153,2-PEA,6433.732959,4134.421085,3695.085776,9482.510825,6419.36838,93609.18154,112218.7742,112229.3742,112565.6359,116006.0299,125616.5443
5,R153,TPA,4549.916048,5769.695103,4840.010503,4739.406521,6422.602779,6339.404198,36545.56195,55053.82446,66558.37928,129466.6012,139640.6404
6,R153,TPA,5332.437291,3389.111721,4943.702077,4331.440668,4740.704848,7363.17223,28685.61541,55174.0458,76783.17981,127274.2846,132970.7446
7,R153,TPA,4150.580964,3639.655086,4467.437711,5986.858461,5977.619822,6751.54525,45453.95417,51855.33533,75223.19727,105343.2649,122609.4264
8,R153,TPA,1153.024611,1099.92685,829.7635464,1490.079166,1415.891544,1958.958705,2360.800274,6750.235526,8160.359476,7164.145973,8091.691391
9,R153,TPA,688.946506,777.4030388,999.866592,1025.604866,1694.287381,1109.199306,4077.142605,7417.609098,8074.434047,8647.30208,9268.25625
10,R153,TPA,733.191806,1250.083017,1106.088544,1124.802981,2468.120802,832.7277968,4239.166883,6118.625866,7558.877185,9413.219972,9393.13019
8,R153,2-PEA,4345.941031,4236.171074,5615.938775,3004.680839,2287.286267,3320.657968,41769.15004,43745.44831,46979.54705,49458.08939,43093.18906
9,R153,2-PEA,5279.024441,5334.125361,4532.178243,3287.530956,2479.933442,9942.063771,33077.90948,34342.36554,37870.912,40819.38496,40422.17907
10,R153,2-PEA,4392.212223,4151.219862,3696.702248,2650.148794,2508.676623,6137.3855,29340.64007,29994.32843,33413.01243,31643.81401,38081.14496
8,R153,5HT,3507.98104,3914.504858,4785.686519,3675.808055,3428.246961,3794.765664,3878.983321,3701.401172,8790.2047,17598.83484,18817.36263
9,R153,5HT,3913.089075,3436.368538,3411.996799,3684.560002,3858.010379,3758.209856,3722.28615,3336.579667,9118.894252,12242.5305,13543.73148
10,R153,5HT,3120.526351,3393.894549,3131.602061,3493.14092,3281.081185,3657.673356,3393.292862,3344.246014,7175.107976,12053.30855,16965.46857
5,R153,TA,2966.16161,3293.691302,3148.854707,3180.892735,3446.794648,3377.932633,3209.738626,4230.994748,8897.953419,8808.236375,12346.90384
6,R153,TA,4160.98548,4013.905778,3786.324486,3212.301404,3538.218221,3664.784748,3623.332185,4677.130684,8682.674166,11196.74061,11818.49505
7,R153,TA,3485.91713,3049.132361,3572.014187,3317.292903,3578.322231,3926.842884,3533.069057,4317.381212,8701.553431,8101.374059,11309.58662
8,R153,TA,827.0369294,956.9754456,1121.650213,553.7229704,601.0838793,914.7244322,940.2076683,1884.757796,2432.769792,3565.542682,3354.154242
9,R153,TA,712.7233454,1026.719006,1149.941517,911.7926995,519.3837435,806.8173175,503.4599909,1692.630844,2075.630229,3160.100563,3491.058111
10,R153,TA,700.2153454,912.7677091,1039.563489,1091.245118,787.9417362,843.6175162,521.5496349,1807.046429,1821.825248,3652.514915,3374.457567
